no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
6530,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,0,0,,,,,,0,1,,,,,,,,,,,,0,,,,,,,,,,1,,,,,,0,,,,,,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,0,,,,,,,4000,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,2,,,,,,0,1,0,,,,0,,,0,,,0,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,1,,,,0,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,2,,,,,,,,
6532,,,0,0,,0,0,,,2,,2,0,0,,8455,0,,,0,,,,1,,0,20,-52291.77,,0,0,,,,,,26,0,,8,,1,0,0,,12,0,,72621.69,3,0,,,0,0,0,,,0.77,,0,,0,,0,0,508.35,,0,,,,0,0,0,,0,,,1,,,75,0,0,0.77,,0,,0,0,1,0.77,,,0,0,0,0,0,,0,0,0,,21870.71,0,,,3,,0,,1.0966,,,,0,0,,,,,,,0,,0,,0,3,,,0,20,1,,,0,0,,0,,,0,0,,,,2,0,0,0,21554.44,0,,,,,20,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,7987,,,1,0,0,,,,,,,0,0,,0,0,,,0,0.77,21923.82,,1,0,0,,0,0,3,0,0,,0,100000,,,21,0,,0.22,0,20,,0,20000,,,0,1,1,0,,,0,,4,1,0,,3,,,,,,,0,3,0,,0.22,0,
6534,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,2,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,,0,
6539,,,0,0,,0,0,,,0,,2,0,0,,10452,0,,,0,,,,0,,0,0,-5596.12,,0,0,,,,,,45,0,,3,,0,0,0,,0,0,,55661.12,3,0,,,,0,0,,,0,,0,,0,,0,0,389.63,,0,,,,0,0,0,,0,,,1,,,12,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,5953.83,0,,,2,,0,,0.987041667,,,,0,0,,,,,,,0,,0,,0,2,,,0,0,0,,,0,0,,0,,,0,0,,,,2,0,0,0,6580.52,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,1600,,,1,0,0,,,,,,,0,0,,0,0,,,0,,5972.12,,1,0,0,,0,0,3,0,0,,0,30000,,,19,0,,,0,19,,0,6000,,,,,,0,,,0,,0,2,0,,3,,,,,,,0,2,0,,0,0,
6556,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6567,,,0,0,,0,0,,,0,,2,1,0,0,5146,0,,,0,,,,0,,0,0,0,,0,0,,,,,,15,1,,,,0,0,0,,0,0,,36250.6,1,0,,,0,0,0,,,0,,0,,0,,0,0,253.75,,0,,,,0,0,0,,,,,0,,,61,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,8043,0,0,0,,10034.2,0,0,,1,,0,,0.86625,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,2,0,0,0,5032.6,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,11789.3,,0,0,0,,0,0,1,0,0,,0,60000,,,11,0,,,0,11,,0,12000,,,,,,0,,,0,,4,0,0,,1,,,,,,,0,1,0,,0,0,
6605,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,,,0,0,,0,0,,,2,,2,1,0,0,,,,,0,,,,0,,2,8.87,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,3,0,,,0,0,0,,,0,,0,,0,,0,0,,,1,,,,0,0,0,,0,,,1,,,37,0,0,,,0,,0,0,0,5.87,,,0,0,0,0,0,24546,0,0,0,,,0,0,,2,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,5.87,8.87,,,,0,,,0,,,0,0,,,,1,0,0,0,0,0,,,,,5.87,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,3,,0,0,3,0,0,,0,,,,0,0,,,0,0,,2,2100,,,,,,0,,,0,,5,1,0,,3,,,,,,,0,2,0,,,0,
6633,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6649,,,0,0,,0,0,,,0,,1,0,0,,,0,,286808.6,0,,,,0,,0,0,0,,0,0,,,,,,11,0,,1,,0,0,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,12459.18,0,0,,,,,1,,,105,0,0,,,0,57361.72,0,0,0,-20895.54,,,0,0,5.67,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,,,,0,,0,,0,20,,,0,0,0,,,0,0,,0,1,,5.67,0,,72698,,0,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,18673,,,0,0,0,,,,,0,,0,,,0,0,,,1,,0,,1,0,3,,0,0,1,0,0,,0,,,0,0,0,,,0,0,,0,86500,,,,,,0,,,0,,5,1,0,,1,,,,,1,,0,1,0,,0,0,
6653,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,405423,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,59000,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
6659,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,1,2.88,0,,0,0,,,,,,0,0,,4,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,1,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,2.88,2.88,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,2.88,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,0,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,0,0,,1,,,,,,,0,1,0,,,0,
6683,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6689,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6694,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6699,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6710,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6720,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,4330,2,,,,,,,,,,,,,,,,,,,,,,,,,80900,,2,,,,,,0,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6724,,,0,0,,0,0,,,0,,2,0,0,,,,,,0,,,,0,,1,0.5,0,,0,0,,,,,,0,0,,2,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0.5,0.5,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0.5,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,0,0,,1,,,,,,,0,1,0,,,0,
6726,,,28887,0,,0,80000,28887,,0,,38073,0,0,,,0,,,0,,,,0,,0,36480,0,,0,0,,,,,,0,0,,2,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,58,0,0,,,0,,0,0,0,1520,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,37,,,0,0,0,,,0,0,,0,,,0,0,,,,2,0,0,0,0,0,,,,,0,80000,,0,0,,0,0,,,,0,,,,0,0,0,0,1,,0,,,0,0,,0,,,,,0,0,433800,,0,0,359313,,,1,0,1,,,,,,,0,,,0,0,,,0,,0,,0,0,1,,0,1,1,0,0,,0,,,,0,0,,,0,0,,0,30000,,,,,,36480,,,0,,4,0,0,,1,,,,36480,,,0,1,0,,0,0,
6728,,,92463,0,,0,120000,92463,,0,,111103,0,0,,904,0,,,0,,,,0,,1,21720,0,,0,0,,,,,,24,0,,1,,0,1,0,,0,0,,41839.95,1,0,,,0,0,0,,,0,,0,,0,,0,0,292.88,,0,,,,0,0,0,,0,,,1,,,118,0,0,,,0,,0,0,1,2280,,,0,0,0,0,0,,0,0,0,,9022.28,0,,,3,,0,,0.92895,,,,0,0,,,,,,,0,,120000,,0,64,,,1200,1200,0,,,0,0,,0,,,0,0,,,,0,0,0,0,2504.98,0,,,,,0,120000,,0,0,,0,0,,,,0,,,,0,0,0,0,1,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,1,,,,,0,0,0,,0,0,,,0,,10104.48,,1,0,0,,0,1,4,20520,0,,0,50000,,,8,0,,,0,4,,0,10000,,,,,,20520,,,0,,4,1,0,,4,,,,20520,,,0,4,0,,0,0,
6735,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30867,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,111000,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
6741,,,0,0,,0,0,,,0,,2,0,0,,604,0,,,0,,,,0,,0,0,-2983.49,,0,0,,,,,,11,1,,1,,0,0,0,,0,0,,3609.89,1,0,,,0,0,0,,,0,,0,,0,,0,0,25.27,,0,,,,0,0,0,,0,,,1,,,13,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,3064.7,0,,,2,,0,,1.0165,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,0,0,0,0,761.98,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,3026.18,,1,0,0,,0,0,2,0,0,,0,15000,,,3,0,,,0,3,,0,3000,,,,,,0,,,0,,0,1,0,,2,,,,,,,0,2,0,,0,0,
6744,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6746,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,5000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6747,,,0,0,,0,0,,,0,,2,0,0,,,0,,,0,,,,0,4449.62,2,8313.73,0,,0,0,,,,,,0,0,,1,,0,1,0,,0,0,,,2,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,51800,0,,,0,,,65,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,,,1,,0,,,,,,0,0,,,,1,,,0,,0,,0,12,,,4449.62,8313.73,0,,,0,0,,0,,,0,0,,51800,,0,0,0,0,0,0,,,,,4449.62,,,0,0,,4449.62,0,,,,0,,,,0,0,0,0,0,,2,,,0,0,,0,,,,,0,0,,,0,0,37742,,,1,0,1,,,,,,,0,,,0,8313.73,,,0,,0,,0,0,0,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,21800,,,,,,0,,,0,,4,0,0,,2,,,,,,,0,1,0,,0,0,
6751,,0,0,0,,0,0,,,0,,2,0,0,,,368,,,736,,,,0,,0,736,0,,0,0,,,,,,0,1,,1,,0,0,0,,0,0,,,0,2,0,,,1,0,,,0,100000,0,,368,,0,0,,,0,,,,0,0,0,,,,,0,368,,21,0,0,,,0,,0,0,0,0,,0,0,736,0,0,0,,0,0,1,0,,0,,2,1,,2,,,,,,0,0,,,,,,,0,,0,,0,7,,0,0,0,0,,,0,0,,0,,,0,0,,,,0,0,1,0,0,0,0,,0,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,736,0,,,0,736,,0,,,,,0,0,,,0,0,9000,,,1,368,0,,,,,,,2,,,1,0,,,0,,0,,0,0,0,,2,0,1,0,0,368,0,,,,0,0,,,0,0,,0,7000,0,,,,,0,,,0,,0,0,0,0,1,,,,,1,,0,2,0,,0,0,
6755,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6778,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,33001,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
6790,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6792,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
