no,UserInfo_1,UserInfo_2,UserInfo_3,UserInfo_4,UserInfo_5,UserInfo_6,UserInfo_7,UserInfo_8,UserInfo_9,UserInfo_10,UserInfo_11,UserInfo_12,UserInfo_13,UserInfo_14,UserInfo_15,UserInfo_16,UserInfo_17,UserInfo_18,UserInfo_19,UserInfo_20,UserInfo_21,UserInfo_22,UserInfo_23,UserInfo_24,UserInfo_25,UserInfo_26,UserInfo_27,UserInfo_28,UserInfo_29,UserInfo_30,UserInfo_31,UserInfo_32,UserInfo_33,UserInfo_34,UserInfo_35,UserInfo_36,UserInfo_37,UserInfo_38,UserInfo_39,UserInfo_40,UserInfo_41,UserInfo_42,UserInfo_43,UserInfo_44,UserInfo_45,UserInfo_46,UserInfo_47,UserInfo_48,UserInfo_49,UserInfo_50,UserInfo_51,UserInfo_52,UserInfo_53,UserInfo_54,UserInfo_55,UserInfo_56,UserInfo_57,UserInfo_58,UserInfo_59,UserInfo_60,UserInfo_61,UserInfo_62,UserInfo_63,UserInfo_64,UserInfo_65,UserInfo_66,UserInfo_67,UserInfo_68,UserInfo_69,UserInfo_70,UserInfo_71,UserInfo_72,UserInfo_73,flag,UserInfo_74,UserInfo_75,UserInfo_76,UserInfo_77,UserInfo_78,UserInfo_79,UserInfo_80,UserInfo_81,UserInfo_82,UserInfo_83,UserInfo_84,UserInfo_85,UserInfo_86,UserInfo_87,UserInfo_88,UserInfo_89,UserInfo_90,UserInfo_91,UserInfo_92,UserInfo_93,UserInfo_94,UserInfo_95,UserInfo_96,UserInfo_97,UserInfo_98,UserInfo_99,UserInfo_100,UserInfo_101,UserInfo_102,UserInfo_103,UserInfo_104,UserInfo_105,UserInfo_106,UserInfo_107,UserInfo_108,UserInfo_109,UserInfo_110,UserInfo_111,UserInfo_112,UserInfo_113,UserInfo_114,UserInfo_115,UserInfo_116,UserInfo_117,UserInfo_118,UserInfo_119,UserInfo_120,UserInfo_121,UserInfo_122,UserInfo_123,UserInfo_124,UserInfo_125,UserInfo_126,UserInfo_127,UserInfo_128,UserInfo_129,UserInfo_130,UserInfo_131,UserInfo_132,UserInfo_133,UserInfo_134,UserInfo_135,UserInfo_136,UserInfo_137,UserInfo_138,UserInfo_139,UserInfo_140,UserInfo_141,UserInfo_142,UserInfo_143,UserInfo_144,UserInfo_145,UserInfo_146,UserInfo_147,UserInfo_148,UserInfo_149,UserInfo_150,UserInfo_151,UserInfo_152,UserInfo_153,UserInfo_154,UserInfo_155,UserInfo_156,UserInfo_157,UserInfo_158,UserInfo_159,UserInfo_160,UserInfo_161,UserInfo_162,UserInfo_163,UserInfo_164,UserInfo_165,UserInfo_166,UserInfo_167,UserInfo_168,UserInfo_169,UserInfo_170,UserInfo_171,UserInfo_172,UserInfo_173,UserInfo_174,UserInfo_175,UserInfo_176,UserInfo_177,UserInfo_178,UserInfo_179,UserInfo_180,UserInfo_181,UserInfo_182,UserInfo_183,UserInfo_184,UserInfo_185,UserInfo_186,UserInfo_187,UserInfo_188,UserInfo_189,UserInfo_190,UserInfo_191,UserInfo_192,UserInfo_193,UserInfo_194,UserInfo_195,UserInfo_196,UserInfo_197,UserInfo_198,UserInfo_199,UserInfo_200,UserInfo_201,UserInfo_202,UserInfo_203,UserInfo_204,UserInfo_205,UserInfo_206,UserInfo_207,UserInfo_208,UserInfo_209,UserInfo_210,UserInfo_211,UserInfo_212,UserInfo_213,UserInfo_214,UserInfo_215,UserInfo_216,UserInfo_217,UserInfo_218,UserInfo_219,UserInfo_220,UserInfo_221,UserInfo_222,UserInfo_223,UserInfo_224,UserInfo_225,UserInfo_226,UserInfo_227,UserInfo_228,UserInfo_229,UserInfo_230,UserInfo_231,UserInfo_232,UserInfo_233,UserInfo_234,UserInfo_235,UserInfo_236,UserInfo_237,UserInfo_238,UserInfo_239,UserInfo_240,UserInfo_241,UserInfo_242,UserInfo_243,UserInfo_244,UserInfo_245,UserInfo_246,UserInfo_247,UserInfo_248,UserInfo_249,UserInfo_250,UserInfo_251,UserInfo_252,UserInfo_253,UserInfo_254,UserInfo_255,UserInfo_256,UserInfo_257,UserInfo_258,UserInfo_259,UserInfo_260,UserInfo_261,UserInfo_262,UserInfo_263,UserInfo_264,UserInfo_265,UserInfo_266,UserInfo_267,UserInfo_268,UserInfo_269,UserInfo_270
15668,,,0,0,,0,0,,,0,,2,0,0,0,0,,,,0,,,,0,,0,0,0,,0,0,,,,,,12,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,37,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,9982,0,0,0,,,0,0,2,2,,0,,1.205388889,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,236.6,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,3866.86,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,0,,0,0,2,0,0,,0,,,,4,0,,,0,0,,0,3000,,,,,,0,,,0,,0,1,0,,2,,,,,1,,0,2,0,,,0,
15670,,,0,0,,0,0,,,0,,2,0,0,0,13645,,,,0,,,,0,,0,0,0,,0,0,,,,,,40,0,,,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,26,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,3239,0,0,0,,,0,0,,1,,0,,0.983918919,,,,0,0,,,,,,,0,,0,,0,86,,,0,0,,,,0,,,0,,,0,0,,,,2,0,0,0,11998.83,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,1,11986,,0,,,,,0,0,,,0,0,200000,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,1,,0,0,1,0,0,,0,,,,10,0,,,0,10,,0,12000,,,,,,0,,,0,,0,0,0,,1,,,,,,,0,2,0,,,0,
15679,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15684,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15689,,,0,0,,0,0,,,1,,1,1,0,,1337,0,,,0,,,,0,,0,0,-18565.54,,0,0,,,,,,7,0,,6,,0,0,0,,0,0,,15884.68,1,0,,,0,0,0,,,0,,0,,0,,0,0,111.19,,0,,,,0,0,0,,0,,,1,,,134,0,0,,,0,,0,0,2,0,,,0,0,0,0,0,,0,0,0,,11329.76,0,,,2,,0,,0.986487069,,,,0,0,,,,,,,0,,0,,0,199,,,0,0,0,,,0,0,,0,,,0,0,,,,1,0,0,0,1099.64,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,577655,,,1,0,0,,,,,,,0,0,,0,0,,,0,,11791.24,,1,0,1,,0,0,3,0,0,,0,58000,,,4,0,,,0,4,,0,11600,,,,,,0,,,0,,4,1,0,,3,,,,,,,0,2,0,,0,0,
15691,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15699,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15701,,,0,0,,0,0,,,0,,2,0,0,,,0,,843.95,0,,,,0,,0,0,0,,0,0,,,,,,4,0,,1,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,20.41,0,0,,0,,,1,,,,0,0,,,0,168.79,0,0,0,-30.29,,,0,0,46.45,0,0,,0,0,0,,,0,,,1,,0,,,,1,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,1,,46.45,0,,,,1,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,0,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,0,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,0,0,
15703,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15706,,,0,0,,0,0,76063,,0,,2,2,0,,3660,0,,,0,,,,0,,0,0,0,,0,0,,,,,,12,0,,2,,0,0,0,,0,0,,18796.4,1,0,,,0,0,0,,,0,,0,,0,,0,0,131.57,,0,,,,0,0,0,,,,,0,,,5,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,,0,0,0,,2812.76,0,,,1,,0,,0.57665,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,2,0,0,0,5860.17,0,,,,,0,80000,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,1,0,,0,,,,,0,0,,,0,0,,,,0,0,0,1,,,,,0,0,0,,0,0,,,0,,1560.71,,0,0,0,,0,0,1,0,0,,0,25000,,,8,0,,,0,6,,0,5000,,,,,,0,,,0,,0,0,0,,1,,,,3040,,,0,2,0,,0,0,
15713,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,41000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15725,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,8000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15734,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,15000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15758,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,0,0,0,,0,0,,,,,,0,0,,,,0,0,0,,0,0,,,0,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,16147,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,1,0,0,0,0,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,1,0,,1,,,,,,,0,1,0,,,0,
15763,,,0,0,,0,0,,,0,,2,0,0,0,,,,,0,,,,0,,1,9.6,0,,0,0,,,,,,0,0,,,,0,1,0,,0,0,,,1,0,,,,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,,0,0,0,,,0,0,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,,,,0,9.6,,,,0,,,0,,,0,0,,,,2,0,0,0,0,0,,,,,9.6,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,1,,,,,,,0,,,0,0,,,0,,0,,0,0,,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,,,,,,,0,,,0,,,0,0,,1,,,,,,,0,1,0,,,0,
15773,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,27000,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15790,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,91800,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15802,,,0,0,,0,0,,,0,,2,0,0,0,1703,0,,22,0,,,4,0,,0,2421.5,-4988,,0,0,0,1,,,,5,1,,,,0,0,0,,0,0,,10053,0,0,0,,0,0,0,,,0,,0,0,0,,0,0,70.37,0,0,,,,0,0,0,,,,1,1,,,,0,0,,,0,4.4,0,0,1,0,,,0,2421.5,0,0,0,5065.5,0,0,0,0,4793.03,0,0,0,2,,0,0,,0,1,,0,0,,,1940,,,,0,,0,0,0,,,,0,0,0,,,0,0,,0,1,,0,0,,,,2,0,0,0,1272.75,0,0,0,0,,0,,1,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,,0,,0,0,2421.5,,0,,,,,0,0,,4,0,0,,,,1,0,0,,,,,0,,0,0,,1,0,,0,0,,4988,,1,0,0,,0,0,2,0,0,,0,25000,,0,2,0,,,0,2,,0,5000,,,,,,0,,,0,,0,1,0,,2,,,,,2,,0,2,0,,0,0,
15813,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15817,,,0,0,,0,0,,,0,,1,0,0,0,0,,,,0,,,,0,,0,0,58.9,,0,0,,,,,163.68,2,1,,,,0,0,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,142,0,0,,,0,,0,0,0,-6.49,,,0,0,58.9,0,0,20261,0,0,0,,,0,0,0,1,,0,,0.445932203,,,,0,0,,,,,,,0,,0,,0,84,,,0,0,,,,0,,,0,,,0,0,,,,0,0,0,0,52.08,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,71.38,154269,,,1,0,0,1,,,,,0,0,,,0,0,,,0,,0,,1,0,3,,0,0,2,0,0,,0,,,,0,0,,,0,0,,0,4400,,,,,,0,,,0,,5,2,0,,2,,,,,1,,0,1,0,,,0,
15823,,,0,0,,0,0,,,2,,2,0,0,0,6083,,,,0,,,,0,,0,0,0,,0,0,,,,,,6,0,,,,0,0,0,,0,0,,,3,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,,,,1,,,32,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,6197,0,0,0,,,0,0,,2,,0,,0.711583333,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,0,0,0,0,7833.33,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,11706.69,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,1,0,2,,0,0,3,0,0,,0,,,,6,0,,,0,6,,0,12000,,,,,,0,,,0,,0,2,0,,3,,,,,1,,0,2,0,,,0,
15837,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15839,,,0,0,,0,0,,,0,,2,1,0,516677,,,,,0,,,,0,,1,21372.94,0,,0,0,,,,,,0,0,,1,,0,1,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,63,0,0,,,0,,0,0,0,0,,,0,0,0,0,0,38387.37,0,0,0,,,0,2,,1,,0,,,,,,0,0,,,,,,,0,,0,,0,74,,,2.88,21372.94,,,,0,,,0,,,0,0,,365700,,2,0,0,0,0,0,,,,,22.88,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,1,,,0,0,,0,,,,,0,0,490162,,0,0,2343114,,,1,0,1,,,,,,,0,,,0,21350.06,,,0,,0,,0,0,3,,0,0,1,0,0,,0,,,,0,0,,,0,0,,0,276000,,,,,,0,,,0,,4,0,0,,1,,,,,2,,0,1,0,,,0,
15841,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,48000,,,1,,,1,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,216000,,,,,,,,,,,4,,,,,,,,,2,,,,,,,,
15863,,0,0,0,882,0,0,,,0,99,2,0,0,0,,12000,,,12000,,1,1,0,,0,12003,0,,0,0,0,,,,,0,1,,1,,0,0,0,,0,0,,,0,5,0,,,1,0,,,0,0,0,0,4000,,0,0,,,0,,,,0,0,0,,0,0,,1,4000,,,0,0,,,0,,0,0,0,0,4,0,0,12000,0,0,0,23254.33,0,0,1,0,,0,0,,2,,5,0,,0,,,0,0,,,,,,,0,,0,1,0,,,12000,0,3,0,899,,0,0,,0,,,0,0,,,,2,0,1,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,,0,,,,0,0,0,0,0,12000,0,,,0,12000,,0,,,,0,0,0,,1,0,0,,,,1,4000,0,,,,99,,,3,,899,1,0,,0,0,,0,,0,0,,,3,0,3,0,0,0,0,,,,0,0,,,0,0,,0,,2,,,,,0,,,0,0,,2,0,0,3,,,,,,,0,4,0,,0,0,
15869,,,44721,0,,0,70000,44721,,0,,42805,2,0,95000,,0,,,0,,,,0,1131.36,1,19283.63,0,,0,0,,,,,,0,1,,1,,0,1,0,,0,0,,,0,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,81874,0,,,0,,,27,0,0,,,0,,0,0,0,1190,,,0,0,0,0,0,6009,0,0,0,,,0,1,,1,,0,,,,,,0,0,,,,1,,,0,,0,,0,16,,,1131.36,2623.63,0,,,0,0,,0,,,0,0,,88800,,2,0,0,0,0,0,,,,,1131.36,70000,,0,0,,1131.36,0,,,,0,,,,0,0,0,0,1,,1,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,1,,,,,,,0,,,0,2623.63,,,0,,0,,0,0,0,,0,1,2,0,0,,0,,,,0,0,,,0,0,,0,12000,,,,,,16660,,,0,,0,0,0,,2,,,,16660,,,0,2,0,,0,0,
15877,,,0,0,,0,0,,,0,,1,0,0,0,1864,0,,,0,,,,0,,0,0,0,,0,0,,,,,,224,1,,,,0,0,0,,0,0,,83659.38,0,0,,,0,0,0,,,0,,0,,0,,0,0,585.62,,0,,,,0,0,0,,,,,1,,,29,0,0,,,0,,0,0,2,0,,,0,0,0,0,0,9719.24,0,0,0,,44315.55,0,0,,2,,0,,1.102325,,,,0,0,,,,,,,0,,0,,0,,,,0,0,0,,,0,0,,0,,,0,0,,,,0,0,0,0,8446.55,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,0,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,0,,0,0,,,0,,44334.74,,0,0,0,,0,0,3,0,0,,0,200000,,,17,0,,,0,17,,0,20000,,,,,,0,,,0,,0,1,0,,3,,,,,2,,0,2,0,,0,0,
15885,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
15899,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15903,,,0,0,,0,0,,,2,,2,0,0,,2500,0,,223.35,0,,,,0,6302.9,2,6302.9,0,,0,0,,,,,,7,0,,4,,0,1,0,,12,0,,17850,4,0,0,,0,0,0,,,0,,0,,0,,0,0,124.95,1,0,,,,89.83,1,0,128800,0,,,1,,,18,0,0,,,0,44.67,0,0,1,89.83,,,0,0,263.7,0,0,,0,0,1,0,10424.53,0,,,3,,0,,1.060688889,,1,,0,0,,,,,,,0,,0,,0,13,,,6302.9,6302.9,0,,,0,0,,0,1,,263.7,0,,124800,,0,4,0,0,1045.5,0,0,0,0,,6302.9,,0,0,0,0,6302.9,0,,,,0,,,,0,0,0,0,0,,2,,1,1,0,,0,,,,,0,0,,,0,0,49178,,,1,0,0,,,,,0,,0,0,,1,6302.9,,0,0,,16248.59,,1,0,0,,0,0,4,0,0,,0,75000,,0,7,0,,,0,1,,0,15000,,,,,,0,,,0,,0,1,0,,4,,,,,,,0,5,0,,0,0,
15918,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15933,,,0,0,,0,0,,,0,,2,2,0,0,2663,,,,0,,,,0,,0,0,0,,0,0,,,,,,11,0,,,,0,0,0,,0,0,,,1,0,,,0,0,0,,,0,,0,,0,,0,0,,,0,,,,0,0,0,,0,,,0,,,109,0,0,,,0,,0,0,1,0,,,0,0,0,0,0,5208.83,0,0,0,,,0,0,,1,,0,,0.844097222,,,,0,0,,,,,,,0,,0,,0,,,,0,0,,,,0,,,0,,,0,0,,,,0,0,0,0,1569.26,0,,,,,0,,,0,0,,0,0,,,,0,,,,0,0,0,0,0,,0,,,0,11981.22,,0,,,,,0,0,,,0,0,,,,1,0,0,,,,,,,0,,,0,0,,,0,,0,,0,0,0,,0,0,1,0,0,,0,,,,4,0,,,0,4,,0,12000,,,,,,0,,,0,,5,0,0,,1,,,,,,,0,1,0,,,0,
